notification_number,vendor_id,supplier_name,material,material_description,created_date,completion_date,created_month,qty,material_value,disposition,cause_responsibility,notification_type,project,notification_status,dashboard_status,internal_supplier_candidate,in_ncr_vendor_file,in_ncr_all_file,in_task_report,ncr_vendor_source_row_count,ncr_all_source_row_count,task_source_row_count
200004539,2000033515,"Palmer Trailer Sales Co, Inc.",615815,FIRE EXTINGUISHER,2020-08-04,2020-11-05,2020-08,1.0,148.0,Rework-Outside Vend.,Field Service,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,10.0
200004540,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2020-08-04,2020-08-06,2020-08,1.0,0.01,NCR-Repair,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200004541,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2020-08-04,2020-08-11,2020-08,1.0,0.01,Welding Rework,Production,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200004542,2000035201,[DO NOT USE] UKM Transit Produ,651383,HEATED THRESHOLD ASSEMBLY,2020-08-04,2020-09-14,2020-08,1.0,2511.1,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200004544,2000034091,Vapor Stone Rail Systems,653940,DOOR CONTROL UNIT,2020-08-04,2020-08-07,2020-08,1.0,1061.1,NCR-RTV,Logistics,F4,MBTA Orange/Red Line,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,3.0
200004547,2000000501,Nanjing Kangni Mechanical And,653948,PORTAL SEAL FRAME ASSEMBLY (RH),2020-08-04,2020-08-15,2020-08,1.0,0.0,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,8.0
200004548,2000034142,,651687,FRAME ASSEMBLY,2020-08-04,2025-06-09,2020-08,1.0,,,,F7,,NOCO NOTE ATCO NOPT,,False,False,True,False,,1.0,
200004549,2000004123,Changchun Lu Tong,654364,CAB FRONT WALL A SIDE,2020-08-04,2022-03-02,2020-08,2.0,2265.46,NCR-Rework,Supplier,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,True,True,False,True,1.0,,15.0
200004550,2000034434,Qingdao Sanlaser Machinery Co.,640091,WINDSCREEN ASSEMBLY(SL-02),2020-08-04,2020-09-18,2020-08,12.0,3368.88,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,8.0
200004551,2000034434,Qingdao Sanlaser Machinery Co.,640091,WINDSCREEN ASSEMBLY(SL-02),2020-08-04,2020-09-28,2020-08,12.0,3368.88,NCR-Rework,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,9.0
200004552,2000004123,Changchun Lu Tong,651437,SEALING PLATE ASSEMBLY,2020-08-04,2020-10-14,2020-08,1.0,159.8,CRRC MA Scrap,Logistics,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,14.0
200004554,2000004123,Changchun Lu Tong,651445,SIDE WALL LINER ASSEMBLY,2020-08-04,2020-12-22,2020-08,1.0,1359.37,CRRC MA Scrap,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200004556,1000501600,CRRC Qingdao Sifang Rolling St,651918,MOTORMAN SIDE CONSOLE,2020-08-05,2020-09-15,2020-08,1.0,31828.95,NCR-Rework,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,7.0
200004558,2000033451,"ITT(KONI) Industries Holdings,",644527,VERTICAL DAMPER,2020-08-05,2024-01-12,2020-08,4.0,1773.4,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200004559,2000033474,"IFE North America, LLC",M000001919195,DOOR OPERATOR LH,2020-08-05,2020-11-10,2020-08,6.0,23868.54,NCR-Prelim. Review,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,6.0
200004560,2000033474,"IFE North America, LLC",M000001919196,DOOR OPERATOR RH,2020-08-05,2020-09-30,2020-08,12.0,47422.32,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200004561,2000004123,Changchun Lu Tong,642780,LED DISPLAY COVER PLATE ASSEMBLY,2020-08-05,2020-11-10,2020-08,1.0,332.56,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200004562,2000055856,CRRC MA Corporation,643960,VVVF,2020-08-05,2020-08-11,2020-08,1.0,82259.43,NCR-Rework,Production,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
200004563,2000004123,Changchun Lu Tong,642782,Ceiling Transition Assembly,2020-08-05,2020-11-30,2020-08,1.0,523.09,NCR-Prelim. Review,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,19.0
200004564,1000200000,CRRC Changchun Railway Vehicle,649255,GROUNDING CABLE SUPPORT,2020-08-05,2020-11-04,2020-08,84.0,99.12,CRRC MA Scrap,FMI / ECP - CRRC MA,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,True,True,1.0,1.0,11.0
200004565,1000200000,CRRC Changchun Railway Vehicle,M000001440401,DOOR POST ASSEMBLY,2020-08-05,2020-08-28,2020-08,1.0,521.06,PreNCR-NCR Request,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,5.0
200004566,2000034186,WABTEC Passenger Transit Corpo,M000001826663,HORN,2020-08-06,2020-08-28,2020-08,1.0,32.49,NCR-Rework,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,3.0
200004567,2000001844,Baoying ShenFei Electronic Equ,M000001550277,Multi-function cabinet,2020-08-06,2021-07-27,2020-08,1.0,652.52,NCR-Concession Req.,Engineering,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,11.0
200004568,2000000501,Nanjing Kangni Mechanical And,653965,DRAINING PAN ASSEMBLY(RH),2020-08-06,2020-08-19,2020-08,1.0,0.01,NCR-MRB,Production,F4,MBTA Orange/Red Line,NOCO NOTE OSTS NOPT DLFL,Closed,False,False,True,True,,1.0,3.0
200004570,2000001844,Baoying ShenFei Electronic Equ,639673,SIDE CEILING ASSEMBLY,2020-08-06,2020-10-29,2020-08,1.0,305.62,Rework-Outside Vend.,Logistics,F4,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,False,True,True,True,1.0,1.0,8.0
200004571,2000001844,Baoying ShenFei Electronic Equ,639685,SIDE CEILING ASSEMBLY,2020-08-06,2020-10-29,2020-08,1.0,396.51,Rework-Outside Vend.,Logistics,F4,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,8.0
